DSCN1167.JPG,0.0,0.0,0.00536588,8.01184e-05,0.0,0.000519743,0.000440651,1.54074e-05,0.000445787,0.00203378,0.000137639,0.000379022,0.00696825,0.0013312,0.00959161,0.0105356,0.029123,0.0143587,0.0108519,0.0199998,0.0114795,0.013236,0.0141255,0.00834362,0.0118853,0.0208904,0.00878632,0.0120856,0.0157155,0.00459448,0.0140022,0.00394121,0.00140824,0.0601166,0.00274149,0.000386212,0.0,0.0,0.000224948,2.05432e-06,0.0,0.0,4.31407e-05,1.02716e-06,0.000127368,6.98468e-05,0.000200296,0.0182958,9.34715e-05,0.00169481,0.0396833,0.000106825,0.00155717,0.642096,3.28691e-05,0.000853569,0.150104,1.9516e-05,0.000288632,0.686085,2.15703e-05,5.95752e-05,0.00619069,8.21727e-06,6.16296e-06,1.9516e-05,3.08148e-06,0.0,0.0,3.08148e-06,0.0,0.0,0.0,0.0,1.33531e-05,0.0,0.0,0.0,0.0,0.0,0.00354165,0.0,0.0001664,0.286249,0.0,0.000338963,0.0261494,1.02716e-06,0.00111036,0.00396689,0.0,0.00213752,0.000955258,0.0,2.05432e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84889e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02716e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10864e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05432e-05,0.0,0.0,1.02716e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000803239,0.0,0.0,0.000190024,0.0,0.0,0.000153047,0.0,0.0,0.000212622,0.0,0.0,0.000275279,0.0,0.0,0.000385185,0.0,0.0,0.00361046,0.0,0.0,0.0122941,0.0,0.0,0.0213043,0.0,1.02716e-06,0.0386869,0.0,6.16296e-06,0.0200656,0.0,7.19012e-06,6.98468e-05,0.284096,0.0227908,2.0627e-06,0.0194142,0.0088655,8.25082e-06,0.0118977,0.00892738,0.000125825,0.0103176,0.0182508,0.000365099,0.0285107,0.105051,0.0013882,0.229554,0.1944,0.100503,0.326526,0.535352,0.223405,0.202638,0.185594,0.0352537,0.073587,0.0462726,0.155503,0.0356745,0.0240779,0.402799,0.0325515,0.0180569,0.0577103,0.0418812,0.0649793,0.0176237,0.0203981,0.0179476,0.0,0.00585602,0.00624793,2.0627e-06,0.000835395,0.00411097,6.18811e-06,0.000354785,0.0015099,4.33168e-05,0.000173267,0.00075495,8.86963e-05,0.000146452,0.000354785,0.00296823,8.86963e-05,3.71287e-05,0.00857054,1.23762e-05,0.0,0.0147937,1.03135e-05,0.0,0.00560849,6.18811e-06,0.0,0.000507425,0.0,0.0,1.03135e-05,0.0,0.0,0.0,0.000975659,0.00173473,0.0,0.000179455,0.000162954,0.0,1.03135e-05,2.0627e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00974834,0.00286922,0.0,0.000554867,0.000181518,0.0,7.42574e-05,2.0627e-05,0.0,6.18811e-06,0.0,0.0,2.0627e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0540078,0.00317244,0.0,0.0952619,0.00267945,0.0,0.109591,0.00141502,0.0,0.10587,0.00131188,0.0,0.0895709,0.00128506,0.0,0.124365,0.0021019,0.0,0.0195751,8.66336e-05,0.0,0.00431312,0.0,0.0,2.88779e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0607714,0.00152846,0.0,0.0773102,5.98184e-05,0.0,0.0554476,4.33168e-05,0.0,0.0117162,2.0627e-06,0.0,0.00263201,0.0,0.0,0.000237211,0.0,0.0,2.47525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00174092,6.80692e-05,0.0,0.00162541,0.0,0.0,0.000330033,0.0,0.0,4.33168e-05,0.0,0.0,1.85643e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121741,0.000792078,0.0,0.00224835,1.85643e-05,0.0,0.000957095,2.0627e-06,0.0,0.000893151,0.0,0.0,0.000482673,3.30033e-05,0.0,0.000377475,6.18811e-06,0.0,0.000292904,6.18811e-06,0.0,0.000261963,1.03135e-05,0.0,0.000272277,1.44389e-05,2.0627e-06,0.00022896,0.000183581,0.00878712,5.5693e-05,0.000422854,0.0465614,2.0627e-06,0.0,0.052863,0.00668836,0.0453147,4.45572e-05,0.001725,0.00935383,2.22786e-05,0.00134308,0.016518,0.00231698,0.00145129,0.0187634,0.01366,0.00185708,0.0248343,0.00302989,0.00367279,0.468603,1.9096e-05,0.0680182,0.533609,0.00187459,0.152295,0.253445,0.000604705,0.165317,0.000520365,6.36532e-06,0.125879,0.000133672,0.00136695,0.0633524,0.00718644,0.435857,0.0149919,0.00462599,0.0321449,0.00129375,0.0519553,0.00996013,0.000268935,0.00673451,7.95665e-05,6.68358e-05,0.00159929,2.86439e-05,1.11393e-05,0.000200507,1.75046e-05,9.54798e-06,0.0,0.0,0.0,3.18266e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109275,0.0,0.0,0.358503,0.0,0.0,0.0163064,0.0,0.0,0.0,7.47925e-05,0.00926949,0.000146402,6.36532e-06,6.20618e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00108051,0.0270415,0.0,7.00185e-05,0.00111234,0.0,3.18266e-06,4.77399e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00401492,0.027748,0.0,0.0133003,0.0444076,0.0,0.0204725,0.0352448,3.18266e-06,0.0300634,0.0496622,0.0,0.044527,0.0483923,0.0,0.0373199,0.0470286,0.0,0.0289558,0.0177767,0.0,0.00189209,0.000152768,0.0,3.18266e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00246656,0.0025143,0.0,0.00125874,2.22786e-05,0.0,0.000496495,9.54798e-06,0.0,0.000396241,0.0,0.0,0.000257795,0.0,0.0,0.000171864,0.0,0.0,3.18266e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000128898,7.63838e-05,0.0,1.4322e-05,0.0,0.0,1.27306e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000582426,0.000821126,0.0,5.25139e-05,0.0,0.0,9.54798e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000788943,0.0,1.89422e-05,0.00133069,0.0,3.69373e-05,0.000543642,0.0,0.000122177,0.00241324,9.47111e-07,0.000392104,0.00484921,1.89422e-05,0.000618463,0.00573097,0.0013288,0.00124924,0.00326848,0.00901934,0.00174742,0.00199462,0.00518259,0.0019662,0.0012303,0.00190275,0.00162145,0.00280155,0.0070484,0.000752953,0.00239051,0.0075068,0.000111759,0.00289911,0.00438134,0.0,0.00159493,0.0,0.0,0.001361,0.0,1.42067e-05,0.00144056,0.0,0.0,0.00173321,0.000404416,0.0,0.00234315,0.0142843,0.0,0.00334709,0.0812176,0.0,0.00300234,0.591329,0.0,0.00261403,0.744739,0.0,0.00117915,0.161981,0.0,0.00041294,0.00830332,0.0,0.000211206,8.42929e-05,0.0,6.62978e-05,4.73555e-06,0.0,2.84133e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89422e-06,0.112437,0.0,3.31489e-05,0.216582,0.0,0.00013449,0.0430604,0.0,0.0263306,0.00952415,0.0,0.00105982,3.69373e-05,0.0,4.73555e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78844e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13653e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0374597,0.0312123,0.0413466,0.00524727,0.00352959,0.00486877,0.00576637,0.00407454,0.00208097,0.0129829,0.00450776,0.00160899,0.0204092,0.00577777,0.0144961,0.0320673,0.0149833,0.0434359,0.0520159,0.0751103,0.0855979,0.0681012,0.253817,0.0672903,0.0560547,0.139025,0.0340244,0.0585985,0.0771692,0.0201105,0.0351652,0.0669741,0.0404406,0.0204038,0.0501629,0.0218274,0.00231734,0.0219984,0.0108951,0.00114461,0.00119857,0.000197609,0.000344295,0.000269052,0.000141366,0.000348855,9.34841e-05,0.000351135,8.96839e-05,0.000430179,0.00161735,7.06831e-05,0.000714431,0.0111261,7.90434e-05,0.000563944,0.0728651,6.53628e-05,0.000257651,0.378938,9.88043e-05,8.28436e-05,0.121976,7.82834e-05,7.60033e-06,0.126458,3.72416e-05,2.2801e-06,0.0627939,2.58411e-05,7.60033e-07,1.52007e-05,0.000212809,0.013217,0.00160671,3.57215e-05,2.58411e-05,0.0,3.04013e-06,7.60033e-07,0.0,0.0,3.80016e-06,0.00523283,0.0,0.000189248,0.0194242,0.0,0.000307053,0.00205133,0.0,2.81212e-05,0.000111725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00516214,0.0415898,0.00519711,0.000196849,0.00154363,2.2801e-06,5.32023e-06,9.65242e-05,0.0,7.60033e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015545,0.0274934,0.0458148,0.0382046,0.0324177,0.0584435,0.0422312,0.0217035,0.039426,0.0517149,0.0309508,0.0466493,0.0307821,0.0407324,0.0600145,0.0331785,0.0814611,0.0729381,0.0131562,0.0745767,0.121383,0.00158239,0.0119371,0.00782986,0.000373936,0.00183244,7.60033e-06,0.000116285,0.000332134,0.0,4.6362e-05,3.57215e-05,0.0,2.2041e-05,3.04013e-06,0.0,0.0136867,0.0154545,0.0577853,0.0210765,0.0165368,0.0213402,0.0451946,0.0260129,0.0138843,0.0235808,0.0587072,0.0181792,0.0189826,0.0753124,0.0100986,0.0109027,0.0366511,0.00422882,0.00210149,0.00594422,9.88043e-05,0.000490221,0.000630067,0.0,0.000156567,6.38428e-05,0.0,4.5602e-05,5.32023e-06,0.0,1.14005e-05,0.0,0.0,1.52007e-05,0.0,0.0,0.00168879,0.00580589,0.0150456,0.00443859,0.00600426,0.00394837,0.00456172,0.00885362,0.0031397,0.00580513,0.0255599,0.00203917,0.0037994,0.0125831,0.000186968,0.00137566,0.00107773,3.04013e-06,0.000263731,2.50811e-05,0.0,5.32023e-05,0.0,0.0,1.74808e-05,0.0,0.0,1.06405e-05,0.0,0.0,3.80016e-06,0.0,0.0,1.06405e-05,0.0,0.0,0.00462556,0.00610458,0.02072,0.00297325,0.00437323,0.0159858,0.00260083,0.00480341,0.00792942,0.00261755,0.00592826,0.00769305,0.00233558,0.0121446,0.0135704,0.00237586,0.0193945,0.0170004,0.0019054,0.0198049,0.0132041,0.00131258,0.00749012,0.0100195,0.0009128,0.000825396,0.00781314,0.000578385,0.000386857,0.0280946,0.000349615,0.00139086,0.317752,0.000117045,0.0547224,0.6959
